Series W 1—7167 / Sub-annually resolved meteorological data
ID	NO	START 2	YBC D13C	CF 3	START 3	ATM D13C	CF 4	END	
W 3351	3351	16 Sep 1784	-9.34430681470918	Ridley [Supp]	xnp	xnp	xnp	###	
W 3353	3353	6 Aug 1784	-9.60785270449221	Ridley [Supp]	xnp	xnp	xnp	###	
W 3355	3355	27 Jun 1784	-9.4212977488031	Ridley [Supp]	xnp	xnp	xnp	###	
W 3357	3357	20 May 1784	-8.85867169196292	Ridley [Supp]	xnp	xnp	xnp	###	
W 3359	3359	11 Apr 1784	-8.48062646429663	Ridley [Supp]	xnp	xnp	xnp	###	
W 3361	3361	17 Feb 1784	-8.63682240427793	Ridley [Supp]	xnp	xnp	xnp	###	
W 3363	3363	10 Dec 1783	-9.01348781407466	Ridley [Supp]	xnp	xnp	xnp	###	
W 3365	3365	2 Oct 1783	-9.32040037020533	Ridley [Supp]	xnp	xnp	xnp	###	
W 3367	3367	6 Aug 1783	-9.33435094093854	Ridley [Supp]	xnp	xnp	xnp	###	
W 3369	3369	25 Jun 1783	-9.36225208240497	Ridley [Supp]	xnp	xnp	xnp	###	
W 3371	3371	20 May 1783	-9.15498646008296	Ridley [Supp]	xnp	xnp	xnp	###	
W 3373	3373	11 Apr 1783	-8.99854077400336	Ridley [Supp]	xnp	xnp	xnp	###	
W 3375	3375	24 Feb 1783	-9.08324066774072	Ridley [Supp]	xnp	xnp	xnp	###	
W 3377	3377	5 Jan 1783	-9.36324855174305	Ridley [Supp]	xnp	xnp	xnp	###	
W 3379	3379	13 Nov 1782	-9.45592020018511	Ridley [Supp]	xnp	xnp	xnp	###	
W 3381	3381	22 Sep 1782	-9.62332704898365	Ridley [Supp]	xnp	xnp	xnp	###	
W 3383	3383	6 Aug 1782	-9.81265622322011	Ridley [Supp]	xnp	xnp	xnp	###	
W 3385	3385	3 Jul 1782	-9.47684605628493	Ridley [Supp]	xnp	xnp	xnp	###	
W 3387	3387	14 Jun 1782	-9.32538271689577	Ridley [Supp]	xnp	xnp	xnp	###	
W 3389	3389	2 Jun 1782	-8.93775614438008	Ridley [Supp]	xnp	xnp	xnp	###	
W 3391	3391	15 May 1782	-8.56208720392144	Ridley [Supp]	xnp	xnp	xnp	###	
W 3393	3393	11 Apr 1782	-8.5202354917218	Ridley [Supp]	xnp	xnp	xnp	###	
W 3395	3395	30 Jan 1782	-9.1151276865595	Ridley [Supp]	xnp	xnp	xnp	###	
W 3397	3397	25 Oct 1781	-8.42457443526549	Ridley [Supp]	xnp	xnp	xnp	###	
W 3399	3399	6 Aug 1781	-9.47684605628493	Ridley [Supp]	xnp	xnp	xnp	###	
W 3401	3401	24 Jun 1781	-9.43798375209955	Ridley [Supp]	xnp	xnp	xnp	###	
W 3403	3403	24 May 1781	-8.82814451719056	Ridley [Supp]	xnp	xnp	xnp	###	
W 3405	3405	11 Apr 1781	-8.53717547046927	Ridley [Supp]	xnp	xnp	xnp	###	
W 3407	3407	22 Jan 1781	-8.6916282178727	Ridley [Supp]	xnp	xnp	xnp	###	
W 3409	3409	17 Oct 1780	-8.85704212799507	Ridley [Supp]	xnp	xnp	xnp	###	
W 3411	3411	6 Aug 1780	-9.53563774723203	Ridley [Supp]	xnp	xnp	xnp	###	
W 3413	3413	3 Jul 1780	-9.30445686079594	Ridley [Supp]	xnp	xnp	xnp	###	
W 3415	3415	16 Jun 1780	-9.40410379460461	Ridley [Supp]	xnp	xnp	xnp	###	
W 3417	3417	8 Jun 1780	-9.35029445034793	Ridley [Supp]	xnp	xnp	xnp	###	
W 3419	3419	31 May 1780	-9.32040037020533	Ridley [Supp]	xnp	xnp	xnp	###	
W 3421	3421	15 May 1780	-9.04936071024578	Ridley [Supp]	xnp	xnp	xnp	###	
W 3423	3423	11 Apr 1780	-9.02046309944127	Ridley [Supp]	xnp	xnp	xnp	###	
W 3425	3425	23 Feb 1780	-9.20779933500155	Ridley [Supp]	xnp	xnp	xnp	###	
W 3427	3427	4 Jan 1780	-9.39114969320948	Ridley [Supp]	xnp	xnp	xnp	###	
W 3429	3429	12 Nov 1779	-9.45492373084702	Ridley [Supp]	xnp	xnp	xnp	###	
W 3431	3431	22 Sep 1779	-9.43300140540912	Ridley [Supp]	xnp	xnp	xnp	###	
W 3433	3433	6 Aug 1779	-9.61436852019174	Ridley [Supp]	xnp	xnp	xnp	###	
W 3435	3435	27 Jun 1779	-9.20183234046464	Ridley [Supp]	xnp	xnp	xnp	###	
W 3437	3437	22 May 1779	-9.05838450818543	Ridley [Supp]	xnp	xnp	xnp	###	
W 3439	3439	11 Apr 1779	-8.99685361956656	Ridley [Supp]	xnp	xnp	xnp	###	
W 3441	3441	27 Jan 1779	-9.1496927362858	Ridley [Supp]	xnp	xnp	xnp	###	
W 3443	3443	19 Oct 1778	-9.25489368675489	Ridley [Supp]	xnp	xnp	xnp	###	
W 3445	3445	6 Aug 1778	-9.31245647097382	Ridley [Supp]	xnp	xnp	xnp	###	
W 3447	3447	23 Jun 1778	-9.05143901839486	Ridley [Supp]	xnp	xnp	xnp	###	
W 3449	3449	15 May 1778	-8.90058482526937	Ridley [Supp]	xnp	xnp	xnp	###	
W 3451	3451	11 Apr 1778	-8.87279589495678	Ridley [Supp]	xnp	xnp	xnp	###	
W 3453	3453	10 Mar 1778	-9.03754455323856	Ridley [Supp]	xnp	xnp	xnp	###	
W 3455	3455	7 Feb 1778	-9.05937871276988	Ridley [Supp]	xnp	xnp	xnp	###	
W 3457	3457	7 Jan 1778	-9.2360369126142	Ridley [Supp]	xnp	xnp	xnp	###	
W 3459	3459	6 Dec 1777	-9.2181726002704	Ridley [Supp]	xnp	xnp	xnp	###	
W 3461	3461	5 Nov 1777	-9.15763243066082	Ridley [Supp]	xnp	xnp	xnp	###	
W 3463	3463	6 Oct 1777	-9.62111208980294	Ridley [Supp]	xnp	xnp	xnp	###	
W 3465	3465	5 Sep 1777	-9.67371256503749	Ridley [Supp]	xnp	xnp	xnp	###	
W 3467	3467	6 Aug 1777	-9.86128784464747	Ridley [Supp]	xnp	xnp	xnp	###	
W 3469	3469	10 Jul 1777	-9.59034577409972	Ridley [Supp]	xnp	xnp	xnp	###	
W 3471	3471	19 Jun 1777	-9.76303412675653	Ridley [Supp]	xnp	xnp	xnp	###	
W 3473	3473	30 May 1777	-9.70249395714696	Ridley [Supp]	xnp	xnp	xnp	###	
W 3475	3475	8 May 1777	-9.55362468761523	Ridley [Supp]	xnp	xnp	xnp	###	
W 3477	3477	11 Apr 1777	-9.21519521487976	Ridley [Supp]	xnp	xnp	xnp	###	
W 3479	3479	20 Dec 1776	-9.23504445081732	Ridley [Supp]	xnp	xnp	xnp	###	
W 3481	3481	6 Aug 1776	-9.35314740464583	Ridley [Supp]	xnp	xnp	xnp	###	
W 3483	3483	19 Jun 1776	-9.32039616534885	Ridley [Supp]	xnp	xnp	xnp	###	
W 3485	3485	29 May 1776	-9.27672784628621	Ridley [Supp]	xnp	xnp	xnp	###	
W 3487	3487	11 Apr 1776	-9.17847412839527	Ridley [Supp]	xnp	xnp	xnp	###	
W 3489	3489	2 Dec 1775	-9.27474292269245	Ridley [Supp]	xnp	xnp	xnp	###	
W 3491	3491	6 Aug 1775	-9.37299664058339	Ridley [Supp]	xnp	xnp	xnp	###	
W 3493	3493	27 Jun 1775	-9.17450428120775	Ridley [Supp]	xnp	xnp	xnp	###	
W 3495	3495	6 Jun 1775	-9.25588614855177	Ridley [Supp]	xnp	xnp	xnp	###	
W 3497	3497	18 May 1775	-9.05441640378549	Ridley [Supp]	xnp	xnp	xnp	###	
W 3499	3499	11 Apr 1775	-9.01074808472285	Ridley [Supp]	xnp	xnp	xnp	###	
W 3501	3501	12 Feb 1775	-9.09411487566062	Ridley [Supp]	xnp	xnp	xnp	###	
W 3503	3503	6 Dec 1774	-9.24603662283397	Ridley [Supp]	xnp	xnp	xnp	###	
W 3505	3505	1 Oct 1774	-9.26886137397075	Ridley [Supp]	xnp	xnp	xnp	###	
W 3507	3507	6 Aug 1774	-9.38496989062308	Ridley [Supp]	xnp	xnp	xnp	###	
W 3509	3509	3 Jul 1774	-9.40779464175986	Ridley [Supp]	xnp	xnp	xnp	###	
W 3511	3511	18 Jun 1774	-9.3998555978862	Ridley [Supp]	xnp	xnp	xnp	###	
W 3513	3513	14 Jun 1774	-9.30458707140224	Ridley [Supp]	xnp	xnp	xnp	###	
W 3515	3515	7 Jun 1774	-9.29565564704437	Ridley [Supp]	xnp	xnp	xnp	###	
W 3517	3517	21 May 1774	-9.80474683544304	Ridley [Supp]	xnp	xnp	xnp	###	
W 3519	3519	11 Apr 1774	-9.17756236942362	Ridley [Supp]	xnp	xnp	xnp	###	
W 3521	3521	4 Feb 1774	-9.20237188152882	Ridley [Supp]	xnp	xnp	xnp	###	
W 3523	3523	9 Nov 1773	-9.34428229077056	Ridley [Supp]	xnp	xnp	xnp	###	
W 3525	3525	6 Aug 1773	-9.3998555978862	Ridley [Supp]	xnp	xnp	xnp	###	
W 3527	3527	11 Apr 1773	-9.00290340420302	Ridley [Supp]	xnp	xnp	xnp	###	
W 3529	3529	19 Feb 1773	-9.25496804719184	Ridley [Supp]	xnp	xnp	xnp	###	
W 3531	3531	8 Jan 1773	-9.4623755683913	Ridley [Supp]	xnp	xnp	xnp	###	
W 3533	3533	2 Dec 1772	-9.42863463192823	Ridley [Supp]	xnp	xnp	xnp	###	
W 3535	3535	1 Nov 1772	-9.30458707140224	Ridley [Supp]	xnp	xnp	xnp	###	
W 3537	3537	3 Oct 1772	-9.56558313874893	Ridley [Supp]	xnp	xnp	xnp	###	
W 3539	3539	5 Sep 1772	-9.6747449920118	Ridley [Supp]	xnp	xnp	xnp	###	
W 3541	3541	6 Aug 1772	-10.1332247757159	Ridley [Supp]	xnp	xnp	xnp	###	
W 3543	3543	10 Jul 1772	-9.86428966449552	Ridley [Supp]	xnp	xnp	xnp	###	
W 3545	3545	20 Jun 1772	-9.97047437630577	Ridley [Supp]	xnp	xnp	xnp	###	
W 3547	3547	1 Jun 1772	-9.67077547007497	Ridley [Supp]	xnp	xnp	xnp	###	
W 3549	3549	11 May 1772	-9.78390684527468	Ridley [Supp]	xnp	xnp	xnp	###	
W 3551	3551	11 Apr 1772	-9.41573368563353	Ridley [Supp]	xnp	xnp	xnp	###	
W 3553	3553	6 Aug 1771	-9.71840973331695	Ridley [Supp]	xnp	xnp	xnp	###	
W 3555	3555	24 Jun 1771	-9.57848408504363	Ridley [Supp]	xnp	xnp	xnp	###	
W 3557	3557	25 May 1771	-9.44153557822293	Ridley [Supp]	xnp	xnp	xnp	###	
W 3559	3559	11 Apr 1771	-9.44436268229941	Ridley [Supp]	xnp	xnp	xnp	###	
W 3561	3561	9 Feb 1771	-9.59336979230675	Ridley [Supp]	xnp	xnp	xnp	###	
W 3563	3563	6 Dec 1770	-9.54672790954898	Ridley [Supp]	xnp	xnp	xnp	###	
W 3565	3565	5 Oct 1770	-9.68963069927492	Ridley [Supp]	xnp	xnp	xnp	###	
W 3567	3567	6 Aug 1770	-9.76008971365368	Ridley [Supp]	xnp	xnp	xnp	###	
W 3569	3569	23 Jun 1770	-9.48222317807546	Ridley [Supp]	xnp	xnp	xnp	###	
W 3571	3571	22 May 1770	-9.51933820818484	Ridley [Supp]	xnp	xnp	xnp	###	
W 3573	3573	11 Apr 1770	-9.03267481872926	Ridley [Supp]	xnp	xnp	xnp	###	
W 3575	3575	5 Dec 1769	-9.34527467125477	Ridley [Supp]	xnp	xnp	xnp	###	
W 3577	3577	6 Aug 1769	-9.82161730367458	Ridley [Supp]	xnp	xnp	xnp	###	
W 3579	3579	5 Jul 1769	-9.79095548973589	Ridley [Supp]	xnp	xnp	xnp	###	
W 3581	3581	17 Jun 1769	-9.75764909691043	Ridley [Supp]	xnp	xnp	xnp	###	
W 3583	3583	6 Jun 1769	-9.55601000471534	Ridley [Supp]	xnp	xnp	xnp	###	
W 3585	3585	26 May 1769	-9.62355413412059	Ridley [Supp]	xnp	xnp	xnp	###	
W 3587	3587	10 May 1769	-9.24510835024704	Ridley [Supp]	xnp	xnp	xnp	###	
W 3589	3589	11 Apr 1769	-8.90838099924145	Ridley [Supp]	xnp	xnp	xnp	###	
W 3591	3591	2 Mar 1769	-8.90838099924145	Ridley [Supp]	xnp	xnp	xnp	###	
W 3593	3593	21 Jan 1769	-9.27888041494967	Ridley [Supp]	xnp	xnp	xnp	###	
W 3595	3595	8 Dec 1768	-9.35039772843758	Ridley [Supp]	xnp	xnp	xnp	###	
W 3597	3597	26 Oct 1768	-9.55104352461201	Ridley [Supp]	xnp	xnp	xnp	###	
W 3599	3599	14 Sep 1768	-9.73579658445579	Ridley [Supp]	xnp	xnp	xnp	###	
W 3601	3601	6 Aug 1768	-9.76062898497243	Ridley [Supp]	xnp	xnp	xnp	###	
W 3603	3603	7 Jul 1768	-9.73877647251779	Ridley [Supp]	xnp	xnp	xnp	###	
W 3605	3605	20 Jun 1768	-9.49243905939275	Ridley [Supp]	xnp	xnp	xnp	###	
W 3607	3607	8 Jun 1768	-9.47455973102077	Ridley [Supp]	xnp	xnp	xnp	###	
W 3609	3609	28 May 1768	-9.52919101215737	Ridley [Supp]	xnp	xnp	xnp	###	
W 3611	3611	10 May 1768	-9.42986141009082	Ridley [Supp]	xnp	xnp	xnp	###	
W 3613	3613	11 Apr 1768	-9.37821001701622	Ridley [Supp]	xnp	xnp	xnp	###	
W 3615	3615	7 Dec 1767	-9.53813067634336	Ridley [Supp]	xnp	xnp	xnp	###	
W 3617	3617	6 Aug 1767	-9.78347479344773	Ridley [Supp]	xnp	xnp	xnp	###	
W 3619	3619	10 Jul 1767	-9.73480328843512	Ridley [Supp]	xnp	xnp	xnp	###	
W 3621	3621	24 Jun 1767	-9.57686922114931	Ridley [Supp]	xnp	xnp	xnp	###	
W 3623	3623	14 Jun 1767	-9.68116530331919	Ridley [Supp]	xnp	xnp	xnp	###	
W 3625	3625	6 Jun 1767	-9.76559546507576	Ridley [Supp]	xnp	xnp	xnp	###	
W 3627	3627	26 May 1767	-9.40900219365685	Ridley [Supp]	xnp	xnp	xnp	###	
W 3629	3629	9 May 1767	-9.01466367345265	Ridley [Supp]	xnp	xnp	xnp	###	
W 3631	3631	11 Apr 1767	-8.50311622280993	Ridley [Supp]	xnp	xnp	xnp	###	
W 3633	3633	7 Mar 1767	-8.99380445701868	Ridley [Supp]	xnp	xnp	xnp	###	
W 3635	3635	1 Feb 1767	-9.29675974332165	Ridley [Supp]	xnp	xnp	xnp	###	
W 3637	3637	27 Dec 1766	-9.29675974332165	Ridley [Supp]	xnp	xnp	xnp	###	
W 3639	3639	21 Nov 1766	-9.3574833981983	Ridley [Supp]	xnp	xnp	xnp	###	
W 3641	3641	17 Oct 1766	-9.2961676373731	Ridley [Supp]	xnp	xnp	xnp	###	
W 3643	3643	11 Sep 1766	-9.38319645918951	Ridley [Supp]	xnp	xnp	xnp	###	
W 3645	3645	6 Aug 1766	-9.55428721116948	Ridley [Supp]	xnp	xnp	xnp	###	
W 3647	3647	29 Jun 1766	-9.22298430993659	Ridley [Supp]	xnp	xnp	xnp	###	
W 3649	3649	21 May 1766	-8.88970348093514	Ridley [Supp]	xnp	xnp	xnp	###	
W 3651	3651	11 Apr 1766	-8.46840486623302	Ridley [Supp]	xnp	xnp	xnp	###	
W 3653	3653	1 Feb 1766	-8.77992848978037	Ridley [Supp]	xnp	xnp	xnp	###	
W 3655	3655	25 Oct 1765	-8.46840486623302	Ridley [Supp]	xnp	xnp	xnp	###	
W 3657	3657	6 Aug 1765	-9.23188498489508	Ridley [Supp]	xnp	xnp	xnp	###	
W 3659	3659	26 Jun 1765	-9.11617621043464	Ridley [Supp]	xnp	xnp	xnp	###	
W 3661	3661	10 Jun 1765	-8.84717803391122	Ridley [Supp]	xnp	xnp	xnp	###	
W 3663	3663	6 Jun 1765	-9.06376112456794	Ridley [Supp]	xnp	xnp	xnp	###	
W 3665	3665	3 Jun 1765	-9.07958454671638	Ridley [Supp]	xnp	xnp	xnp	###	
W 3667	3667	19 May 1765	-9.02815842473396	Ridley [Supp]	xnp	xnp	xnp	###	
W 3669	3669	11 Apr 1765	-8.70575619845957	Ridley [Supp]	xnp	xnp	xnp	###	
W 3671	3671	25 Jan 1765	-9.1003527882862	Ridley [Supp]	xnp	xnp	xnp	###	
W 3673	3673	21 Oct 1764	-9.32286966224859	Ridley [Supp]	xnp	xnp	xnp	###	
W 3675	3675	6 Aug 1764	-9.46824735323735	Ridley [Supp]	xnp	xnp	xnp	###	
W 3677	3677	28 Jun 1764	-9.33671515662847	Ridley [Supp]	xnp	xnp	xnp	###	
W 3679	3679	9 Jun 1764	-9.1438671991944	Ridley [Supp]	xnp	xnp	xnp	###	
W 3681	3681	20 May 1764	-8.70377827069101	Ridley [Supp]	xnp	xnp	xnp	###	
W 3683	3683	11 Apr 1764	-8.50104067441417	Ridley [Supp]	xnp	xnp	xnp	###	
W 3685	3685	23 Jan 1764	-8.65334111259288	Ridley [Supp]	xnp	xnp	xnp	###	
W 3687	3687	16 Oct 1763	-9.00739018316414	Ridley [Supp]	xnp	xnp	xnp	###	
W 3689	3689	6 Aug 1763	-9.06672801622078	Ridley [Supp]	xnp	xnp	xnp	###	
W 3691	3691	4 Jul 1763	-8.74036993440928	Ridley [Supp]	xnp	xnp	xnp	###	
W 3693	3693	15 Jun 1763	-8.9134386141578	Ridley [Supp]	xnp	xnp	xnp	###	
W 3695	3695	1 Jun 1763	-9.0222246414283	Ridley [Supp]	xnp	xnp	xnp	###	
W 3697	3697	14 May 1763	-9.22397327382086	Ridley [Supp]	xnp	xnp	xnp	###	
W 3699	3699	11 Apr 1763	-8.51488616879406	Ridley [Supp]	xnp	xnp	xnp	###	
W 3701	3701	24 Feb 1763	-8.78091745366465	Ridley [Supp]	xnp	xnp	xnp	###	
W 3703	3703	2 Jan 1763	-8.9045379391993	Ridley [Supp]	xnp	xnp	xnp	###	
W 3705	3705	8 Nov 1762	-9.15870165745856	Ridley [Supp]	xnp	xnp	xnp	###	
W 3707	3707	18 Sep 1762	-9.08156247448494	Ridley [Supp]	xnp	xnp	xnp	###	
W 3709	3709	6 Aug 1762	-9.34363790381841	Ridley [Supp]	xnp	xnp	xnp	###	
W 3711	3711	4 Jul 1762	-9.09738589663337	Ridley [Supp]	xnp	xnp	xnp	###	
W 3713	3713	8 Jun 1762	-9.15771269357429	Ridley [Supp]	xnp	xnp	xnp	###	
W 3715	3715	13 May 1762	-9.07463972729499	Ridley [Supp]	xnp	xnp	xnp	###	
W 3717	3717	11 Apr 1762	-8.84322217837411	Ridley [Supp]	xnp	xnp	xnp	###	
W 3719	3719	27 Feb 1762	-9.02618049696541	Ridley [Supp]	xnp	xnp	xnp	###	
W 3721	3721	5 Jan 1762	-8.91739446969491	Ridley [Supp]	xnp	xnp	xnp	###	
W 3723	3723	10 Nov 1761	-9.19133746563971	Ridley [Supp]	xnp	xnp	xnp	###	
W 3725	3725	18 Sep 1761	-9.54835342786381	Ridley [Supp]	xnp	xnp	xnp	###	
W 3727	3727	6 Aug 1761	-11.28141521358	Ridley [Supp]	xnp	xnp	xnp	###	
W 3729	3729	7 Jul 1761	-9.22598261732288	Ridley [Supp]	xnp	xnp	xnp	###	
W 3731	3731	19 Jun 1761	-9.43043939167426	Ridley [Supp]	xnp	xnp	xnp	###	
W 3733	3733	7 Jun 1761	-9.16474435640604	Ridley [Supp]	xnp	xnp	xnp	###	
W 3735	3735	26 May 1761	-9.23684747006619	Ridley [Supp]	xnp	xnp	xnp	###	
W 3737	3737	9 May 1761	-9.16671978417755	Ridley [Supp]	xnp	xnp	xnp	###	
W 3739	3739	11 Apr 1761	-8.98794357085582	Ridley [Supp]	xnp	xnp	xnp	###	
W 3741	3741	1 Mar 1761	-8.98893128474157	Ridley [Supp]	xnp	xnp	xnp	###	
W 3743	3743	8 Jan 1761	-9.09955523994618	Ridley [Supp]	xnp	xnp	xnp	###	
W 3745	3745	13 Nov 1760	-9.16968292583482	Ridley [Supp]	xnp	xnp	xnp	###	
W 3747	3747	21 Sep 1760	-9.03140298182906	Ridley [Supp]	xnp	xnp	xnp	###	
W 3749	3749	6 Aug 1760	-9.43340253333152	Ridley [Supp]	xnp	xnp	xnp	###	
W 3751	3751	5 Jul 1760	-9.25660174778129	Ridley [Supp]	xnp	xnp	xnp	###	
W 3753	3753	17 Jun 1760	-9.43043939167426	Ridley [Supp]	xnp	xnp	xnp	###	
W 3755	3755	2 Jun 1760	-8.67780141072861	Ridley [Supp]	xnp	xnp	xnp	###	
W 3757	3757	14 May 1760	-8.93361930713927	Ridley [Supp]	xnp	xnp	xnp	###	
W 3759	3759	11 Apr 1760	-8.54841089169464	Ridley [Supp]	xnp	xnp	xnp	###	
W 3761	3761	26 Jan 1760	-9.04424326234387	Ridley [Supp]	xnp	xnp	xnp	###	
W 3763	3763	15 Oct 1759	-9.03337840960057	Ridley [Supp]	xnp	xnp	xnp	###	
W 3765	3765	6 Aug 1759	-9.23092118675165	Ridley [Supp]	xnp	xnp	xnp	###	
W 3767	3767	6 Jul 1759	-9.18252320634964	Ridley [Supp]	xnp	xnp	xnp	###	
W 3769	3769	9 Jun 1759	-9.22795804509439	Ridley [Supp]	xnp	xnp	xnp	###	
W 3771	3771	12 May 1759	-9.11930951766129	Ridley [Supp]	xnp	xnp	xnp	###	
W 3773	3773	11 Apr 1759	-8.92966845159624	Ridley [Supp]	xnp	xnp	xnp	###	
W 3775	3775	7 Mar 1759	-8.99880842359912	Ridley [Supp]	xnp	xnp	xnp	###	
W 3777	3777	1 Feb 1759	-9.112395520461	Ridley [Supp]	xnp	xnp	xnp	###	
W 3779	3779	28 Dec 1758	-9.56970704956577	Ridley [Supp]	xnp	xnp	xnp	###	
W 3781	3781	22 Nov 1758	-9.43932881664606	Ridley [Supp]	xnp	xnp	xnp	###	
W 3783	3783	18 Oct 1758	-9.5845227578521	Ridley [Supp]	xnp	xnp	xnp	###	
W 3785	3785	12 Sep 1758	-9.70107299637125	Ridley [Supp]	xnp	xnp	xnp	###	
W 3787	3787	6 Aug 1758	-9.96874345941097	Ridley [Supp]	xnp	xnp	xnp	###	
W 3789	3789	28 Jun 1758	-9.64181016322592	Ridley [Supp]	xnp	xnp	xnp	###	
W 3791	3791	19 May 1758	-9.44229195830332	Ridley [Supp]	xnp	xnp	xnp	###	
W 3793	3793	11 Apr 1758	-9.338582000299	Ridley [Supp]	xnp	xnp	xnp	###	
W 3795	3795	4 Mar 1758	-9.50451793310591	Ridley [Supp]	xnp	xnp	xnp	###	
W 3797	3797	28 Jan 1758	-9.36426256132864	Ridley [Supp]	xnp	xnp	xnp	###	
W 3799	3799	23 Dec 1757	-9.66749072425556	Ridley [Supp]	xnp	xnp	xnp	###	
W 3801	3801	18 Nov 1757	-9.58649818562361	Ridley [Supp]	xnp	xnp	xnp	###	
W 3803	3803	14 Oct 1757	-9.51538278584922	Ridley [Supp]	xnp	xnp	xnp	###	
W 3805	3805	10 Sep 1757	-9.55686676905095	Ridley [Supp]	xnp	xnp	xnp	###	
W 3807	3807	6 Aug 1757	-9.68131871865614	Ridley [Supp]	xnp	xnp	xnp	###	
W 3809	3809	7 Jul 1757	-9.57662104676606	Ridley [Supp]	xnp	xnp	xnp	###	
W 3811	3811	17 Jun 1757	-9.30598744206907	Ridley [Supp]	xnp	xnp	xnp	###	
W 3813	3813	30 May 1757	-9.24079832560921	Ridley [Supp]	xnp	xnp	xnp	###	
W 3815	3815	10 May 1757	-9.24099922159859	Ridley [Supp]	xnp	xnp	xnp	###	
W 3817	3817	11 Apr 1757	-9.16259473964521	Ridley [Supp]	xnp	xnp	xnp	###	
W 3819	3819	6 Aug 1756	-9.58339854152157	Ridley [Supp]	xnp	xnp	xnp	###	
W 3821	3821	7 Jun 1756	-9.46926543488058	Ridley [Supp]	xnp	xnp	xnp	###	
W 3823	3823	26 May 1756	-9.37200417878652	Ridley [Supp]	xnp	xnp	xnp	###	
W 3825	3825	15 May 1756	-9.37200417878652	Ridley [Supp]	xnp	xnp	xnp	###	
W 3827	3827	3 May 1756	-9.22908968003605	Ridley [Supp]	xnp	xnp	xnp	###	
W 3829	3829	22 Apr 1756	-9.10999426441067	Ridley [Supp]	xnp	xnp	xnp	###	
W 3831	3831	11 Apr 1756	-8.86187881519112	Ridley [Supp]	xnp	xnp	xnp	###	
W 3833	3833	8 Dec 1755	-9.24000675980171	Ridley [Supp]	xnp	xnp	xnp	###	
W 3835	3835	6 Aug 1755	-9.34223032488017	Ridley [Supp]	xnp	xnp	xnp	###	
W 3837	3837	7 Jun 1755	-8.55520811995576	Ridley [Supp]	xnp	xnp	xnp	###	
W 3839	3839	28 May 1755	-9.2181726002704	Ridley [Supp]	xnp	xnp	xnp	###	
W 3841	3841	16 May 1755	-9.26100108657769	Ridley [Supp]	xnp	xnp	xnp	###	
W 3843	3843	4 May 1755	-9.27192734280501	Ridley [Supp]	xnp	xnp	xnp	###	
W 3845	3845	22 Apr 1755	-9.004730713246	Ridley [Supp]	xnp	xnp	xnp	###	
W 3847	3847	11 Apr 1755	-8.83885027779487	Ridley [Supp]	xnp	xnp	xnp	###	
W 3849	3849	6 Aug 1754	-9.73976976853845	Ridley [Supp]	xnp	xnp	xnp	###	
W 3851	3851	5 Jul 1754	-9.50634520368206	Ridley [Supp]	xnp	xnp	xnp	###	
W 3853	3853	8 Jun 1754	-9.5371373803227	Ridley [Supp]	xnp	xnp	xnp	###	
W 3855	3855	12 May 1754	-9.54707034052935	Ridley [Supp]	xnp	xnp	xnp	###	
W 3857	3857	11 Apr 1754	-9.28186030301167	Ridley [Supp]	xnp	xnp	xnp	###	
W 3859	3859	6 Mar 1754	-9.30853087832591	Ridley [Supp]	xnp	xnp	xnp	###	
W 3861	3861	31 Jan 1754	-9.62635590795766	Ridley [Supp]	xnp	xnp	xnp	###	
W 3863	3863	26 Dec 1753	-9.55407794171742	Ridley [Supp]	xnp	xnp	xnp	###	
W 3865	3865	21 Nov 1753	-9.55704826909715	Ridley [Supp]	xnp	xnp	xnp	###	
W 3867	3867	16 Oct 1753	-9.51546368578085	Ridley [Supp]	xnp	xnp	xnp	###	
W 3869	3869	10 Sep 1753	-9.74175636057978	Ridley [Supp]	xnp	xnp	xnp	###	
W 3871	3871	6 Aug 1753	-9.74274965660045	Ridley [Supp]	xnp	xnp	xnp	###	
W 3873	3873	30 Jun 1753	-9.36927035283023	Ridley [Supp]	xnp	xnp	xnp	###	
W 3875	3875	23 May 1753	-9.37622342497489	Ridley [Supp]	xnp	xnp	xnp	###	
W 3877	3877	11 Apr 1753	-9.28583348709433	Ridley [Supp]	xnp	xnp	xnp	###	
W 3879	3879	31 Jan 1753	-9.30853087832591	Ridley [Supp]	xnp	xnp	xnp	###	
W 3881	3881	26 Oct 1752	-9.24912433073119	Ridley [Supp]	xnp	xnp	xnp	###	
W 3883	3883	6 Aug 1752	-9.63031634446398	Ridley [Supp]	xnp	xnp	xnp	###	
W 3885	3885	9 Jun 1752	-9.01050803122573	Ridley [Supp]	xnp	xnp	xnp	###	
W 3887	3887	11 Apr 1752	-8.831298279315	Ridley [Supp]	xnp	xnp	xnp	###	
W 3889	3889	9 Feb 1752	-8.94021028323865	Ridley [Supp]	xnp	xnp	xnp	###	
W 3891	3891	8 Dec 1751	-8.97387399354233	Ridley [Supp]	xnp	xnp	xnp	###	
W 3893	3893	6 Oct 1751	-9.11446948951649	Ridley [Supp]	xnp	xnp	xnp	###	
W 3895	3895	6 Aug 1751	-9.33130338823722	Ridley [Supp]	xnp	xnp	xnp	###	
W 3897	3897	5 Jun 1751	-9.25011443985777	Ridley [Supp]	xnp	xnp	xnp	###	
